max_visitors,avg_visitors,count_visitors,weekend_visitors,sum_visitors
37,21,7,296,148
50,32,6,392,196
31,20,6,246,123
68,27,7,384,192
13,8,4,64,32
37,13,7,192,96
37,22,7,320,160
40,20,3,122,61
53,22,7,310,155
13,8,7,114,57
14,7,7,108,54
29,16,4,130,65
32,15,7,212,106
5,3,5,30,15
24,12,5,124,62
36,23,7,328,164
5,2,5,26,13
47,34,6,416,208
29,10,5,102,51
45,21,7,304,152
21,10,7,152,76
20,10,7,150,75
59,25,7,360,180
69,39,7,554,277
22,18,7,258,129
29,18,6,224,112
38,18,7,264,132
76,35,7,492,246
20,10,7,142,71
30,22,6,264,132
27,21,9,378,189
20,8,7,122,61
55,27,7,388,194
29,23,22,1020,510
24,9,7,126,63
7,3,5,32,16
13,9,5,98,49
14,6,7,96,48
30,12,7,170,85
5,3,5,32,16
57,31,6,380,190
54,41,6,498,249
35,15,7,214,107
50,22,7,318,159
14,10,6,126,63
38,26,6,314,157
48,24,6,290,145
44,32,6,384,192
24,12,6,144,72
27,20,7,290,145
36,17,6,212,106
44,27,7,384,192
9,4,7,66,33
9,5,6,68,34
26,17,4,140,70
63,35,7,502,251
13,9,5,92,46
29,18,7,262,131
41,22,6,268,134
64,31,5,312,156
40,21,6,260,130
12,6,7,92,46
8,4,5,48,24
51,34,5,342,171
55,20,4,160,80
63,32,5,322,161
12,6,7,94,47
17,10,6,120,60
24,15,6,184,92
43,29,6,354,177
26,15,6,180,90
16,14,17,480,240
16,10,7,148,74
47,31,5,312,156
18,7,6,84,42
95,40,7,566,283
41,14,5,142,71
46,25,7,356,178
16,8,7,114,57
33,25,6,304,152
46,22,7,312,156
40,22,5,226,113
8,4,5,44,22
34,26,7,376,188
46,30,6,366,183
39,23,6,282,141
12,5,4,46,23
27,13,7,192,96
12,9,5,96,48
38,24,6,298,149
8,6,6,80,40
29,20,7,282,141
57,26,6,322,161
122,54,6,654,327
13,8,6,98,49
17,10,6,120,60
10,5,6,68,34
11,7,7,106,53
31,13,7,182,91
33,15,5,156,78
39,27,6,326,163
46,30,6,360,180
17,8,6,106,53
28,18,6,222,111
24,17,9,316,158
24,17,4,140,70
6,3,5,30,15
29,21,6,260,130
35,27,6,330,165
33,24,7,336,168
30,17,7,246,123
8,7,6,86,43
27,15,9,270,135
8,5,6,64,32
42,36,5,362,181
10,7,5,72,36
13,6,6,76,38
18,10,6,128,64
22,10,6,128,64
22,11,7,156,78
14,8,6,98,49
31,24,6,288,144
10,7,6,88,44
6,5,5,50,25
46,33,6,406,203
26,17,6,212,106
13,7,6,94,47
14,7,7,106,53
40,14,7,204,102
32,11,6,138,69
21,11,3,66,33
73,40,7,566,283
14,6,7,92,46
52,29,7,418,209
21,12,6,144,72
9,4,5,44,22
16,10,6,126,63
38,24,7,340,170
36,23,5,232,116
29,15,7,220,110
45,33,7,468,234
91,50,13,1324,662
50,32,24,1570,785
36,26,34,1774,887
17,8,5,88,44
29,13,8,218,109
48,36,5,364,182
70,38,6,464,232
7,4,6,50,25
64,25,7,356,178
26,12,7,172,86
44,26,9,482,241
46,31,5,312,156
51,27,7,380,190
30,10,6,126,63
19,14,5,144,72
8,5,5,58,29
26,15,6,180,90
93,26,7,368,184
8,8,2,32,16
28,13,6,162,81
2,1,6,16,8
43,14,7,198,99
34,16,7,226,113
23,11,5,118,59
5,4,6,48,24
51,26,23,1222,611
27,16,7,230,115
10,6,7,88,44
26,16,6,200,100
9,4,7,64,32
28,10,7,150,75
41,31,6,382,191
47,21,7,302,151
37,17,7,238,119
70,52,6,634,317
45,25,6,306,153
54,30,7,422,211
28,18,6,218,109
44,25,6,304,152
9,6,5,62,31
56,38,5,380,190
15,8,7,114,57
74,48,5,486,243
28,19,5,194,97
12,7,6,90,45
8,5,6,62,31
20,10,6,124,62
61,40,9,728,364
25,8,7,122,61
41,29,7,416,208
42,24,7,336,168
26,13,7,190,95
13,7,6,88,44
12,7,7,104,52
18,13,6,156,78
19,11,5,116,58
48,42,5,422,211
43,30,7,432,216
26,19,8,316,158
30,11,7,158,79
16,9,7,138,69
27,15,5,152,76
35,13,7,192,96
20,13,4,106,53
51,35,9,640,320
36,22,6,272,136
24,18,6,216,108
50,26,7,376,188
15,8,6,100,50
53,36,9,652,326
39,26,6,318,159
42,28,6,346,173
28,14,3,88,44
49,32,17,1120,560
43,18,6,216,108
1,1,5,10,5
44,26,6,312,156
17,12,6,152,76
22,11,7,162,81
22,11,12,278,139
56,33,7,472,236
11,6,7,94,47
39,28,6,340,170
41,30,7,420,210
12,6,6,80,40
61,43,12,1046,523
11,5,4,46,23
25,17,6,204,102
37,18,7,260,130
21,11,6,132,66
44,34,7,480,240
3,1,3,10,5
23,16,7,224,112
9,4,6,50,25
41,20,7,292,146
41,27,7,380,190
46,37,16,1196,598
49,38,7,536,268
24,9,6,112,56
19,10,7,146,73
54,39,19,1504,752
46,30,7,432,216
21,13,5,130,65
6,5,2,20,10
55,35,7,496,248
14,7,7,108,54
18,6,6,82,41
24,15,7,210,105
23,15,4,122,61
20,8,6,100,50
27,14,3,86,43
46,28,6,346,173
31,20,7,290,145
25,12,7,174,87
33,17,6,210,105
94,30,7,426,213
43,23,7,324,162
13,10,5,100,50
13,5,6,62,31
16,11,6,138,69
53,43,6,516,258
18,7,6,84,42
19,11,11,252,126
15,7,7,110,55
29,21,6,256,128
58,34,5,346,173
32,22,3,136,68
62,37,17,1284,642
49,26,5,264,132
55,30,6,370,185
41,30,5,304,152
44,28,6,346,173
15,8,7,122,61
54,26,6,322,161
30,20,6,244,122
10,7,6,92,46
26,18,5,184,92
49,20,7,288,144
16,10,5,102,51
50,26,6,318,159
18,13,12,324,162
89,30,7,422,211
26,16,10,324,162
48,27,7,384,192
42,31,6,380,190
25,13,6,162,81
2,1,5,12,6
36,26,9,480,240
43,23,7,328,164
8,4,6,54,27
34,15,8,244,122
45,15,4,126,63
137,61,5,616,308
44,37,6,446,223
52,27,7,380,190
19,10,5,106,53
35,19,6,236,118
47,31,9,570,285
24,15,7,214,107
44,29,5,298,149
28,17,6,206,103
8,3,7,54,27
12,9,5,92,46
37,12,7,168,84
30,10,5,104,52
20,8,6,102,51
61,44,19,1700,850
18,11,6,132,66
55,50,5,500,250
91,39,7,556,278
43,25,7,358,179
45,23,6,276,138
15,7,6,92,46
28,16,6,198,99
35,30,6,360,180
13,8,6,100,50
10,5,5,56,28
54,40,7,572,286
54,34,6,418,209
16,9,6,114,57
23,17,6,210,105
80,65,17,2218,1109
38,21,7,306,153
53,43,6,526,263
42,30,7,422,211
40,29,6,352,176
33,18,7,260,130
44,20,7,282,141
42,29,2,118,59
65,43,6,524,262
51,36,2,146,73
66,31,7,442,221
53,30,7,428,214
58,39,6,478,239
43,19,6,232,116
6,3,4,30,15
53,30,7,430,215
60,28,6,346,173
23,8,6,98,49
63,41,6,500,250
15,11,6,138,69
16,6,5,68,34
57,36,13,960,480
19,8,4,70,35
5,3,3,18,9
12,5,7,82,41
70,35,6,428,214
50,26,6,314,157
36,26,6,316,158
16,11,5,116,58
5,5,2,20,10
34,12,7,172,86
16,11,7,160,80
40,26,7,368,184
33,20,7,284,142
19,11,7,164,82
36,28,7,396,198
43,30,6,366,183
49,40,6,488,244
43,24,5,246,123
77,37,6,446,223
10,4,6,56,28
53,32,6,386,193
36,24,6,298,149
48,30,7,420,210
15,7,6,92,46
52,33,6,396,198
27,18,6,222,111
20,9,5,98,49
29,24,6,294,147
14,7,6,86,43
18,14,22,648,324
45,33,8,530,265
32,27,7,384,192
8,5,7,74,37
16,10,5,104,52
22,10,8,170,85
33,23,6,276,138
51,23,26,1196,598
52,26,6,322,161
52,18,4,146,73
68,55,21,2346,1173
45,29,6,358,179
25,19,6,232,116
29,23,2,94,47
7,4,6,58,29
13,9,7,126,63
68,36,6,442,221
15,9,6,118,59
19,9,6,112,56
29,20,17,686,343
41,16,6,200,100
40,19,7,272,136
34,24,11,528,264
42,13,6,158,79
17,10,6,124,62
13,7,7,98,49
33,15,7,222,111
26,9,7,130,65
22,16,7,224,112
61,34,7,488,244
55,31,6,376,188
26,17,6,206,103
46,33,15,992,496
27,23,5,230,115
59,34,6,418,209
35,24,10,496,248
6,6,1,12,6
9,4,7,62,31
30,25,7,350,175
18,8,6,96,48
26,18,5,182,91
41,21,7,296,148
17,9,7,136,68
11,5,7,74,37
10,4,7,58,29
65,35,6,430,215
45,20,6,242,121
29,21,7,304,152
21,10,7,140,70
21,13,10,268,134
42,20,6,242,121
14,10,7,140,70
45,29,7,416,208
69,40,7,570,285
58,35,7,498,249
27,14,6,172,86
67,41,6,500,250
44,35,6,426,213
26,13,6,160,80
56,36,6,434,217
41,23,7,330,165
17,12,7,168,84
59,30,5,302,151
52,40,20,1628,814
23,10,6,128,64
39,21,6,262,131
29,20,21,858,429
44,26,7,372,186
22,13,7,190,95
9,6,5,62,31
32,26,6,314,157
33,22,6,264,132
45,15,7,216,108
14,5,7,82,41
23,16,7,236,118
80,62,6,752,376
28,19,5,196,98
49,28,7,402,201
16,11,6,136,68
13,8,6,104,52
10,6,5,62,31
29,16,9,298,149
63,33,7,472,236
17,9,6,112,56
40,22,6,268,134
45,36,7,506,253
13,7,6,84,42
62,31,7,440,220
29,15,7,210,105
56,42,55,4692,2346
82,43,7,610,305
56,24,7,348,174
19,9,7,126,63
42,33,6,402,201
15,5,5,54,27
33,14,7,206,103
9,5,7,70,35
37,20,5,206,103
69,38,6,458,229
35,22,5,224,112
55,34,27,1842,921
18,10,6,128,64
13,5,6,66,33
71,55,6,664,332
35,19,6,230,115
34,21,7,300,150
38,12,6,150,75
75,42,23,1964,982
34,34,2,136,68
29,20,12,486,243
22,17,6,204,102
20,9,8,154,77
15,9,7,136,68
43,23,6,282,141
11,6,5,68,34
52,25,7,356,178
43,32,6,392,196
74,48,7,684,342
12,6,7,92,46
16,8,7,124,62
59,26,7,372,186
42,33,6,402,201
50,39,37,2898,1449
28,21,6,258,129
38,31,17,1078,539
32,18,6,222,111
83,38,6,464,232
46,20,6,248,124
74,34,7,484,242
18,9,7,138,69
42,28,7,394,197
13,6,6,74,37
46,32,6,394,197
21,15,6,180,90
28,15,6,180,90
59,35,7,498,249
11,6,7,96,48
25,13,6,158,79
37,23,26,1206,603
58,32,7,460,230
18,10,7,140,70
10,6,7,88,44
37,17,7,242,121
32,24,7,338,169
29,21,7,300,150
42,34,7,486,243
79,43,6,518,259
46,22,13,590,295
58,38,7,532,266
22,15,7,220,110
75,24,5,244,122
23,15,6,184,92
10,9,4,72,36
19,13,7,184,92
32,16,6,196,98
35,27,7,380,190
40,28,7,402,201
13,6,5,64,32
12,9,7,132,66
12,5,5,56,28
45,18,6,222,111
39,33,7,462,231
92,42,6,510,255
14,10,5,102,51
64,36,7,510,255
17,9,7,136,68
62,46,7,654,327
32,26,63,3296,1648
72,32,7,448,224
16,9,7,130,65
41,27,5,274,137
52,37,7,520,260
37,18,11,404,202
27,14,6,178,89
65,28,7,404,202
28,15,6,188,94
53,36,7,510,255
17,7,6,84,42
47,26,7,370,185
28,16,6,192,96
32,15,6,184,92
21,13,6,164,82
48,31,6,374,187
51,35,12,848,424
34,22,20,900,450
14,7,6,84,42
59,41,6,492,246
73,46,6,560,280
13,9,5,96,48
27,17,6,214,107
5,3,7,46,23
63,37,6,450,225
10,6,7,84,42
12,8,6,106,53
21,11,6,138,69
61,22,7,314,157
27,12,6,148,74
13,9,3,54,27
19,14,6,168,84
49,15,7,220,110
35,26,7,372,186
25,19,6,228,114
17,10,7,142,71
20,13,4,104,52
29,22,6,266,133
35,27,6,334,167
33,20,6,244,122
29,15,7,210,105
8,6,5,64,32
25,11,7,162,81
28,20,5,202,101
17,11,6,140,70
52,31,7,434,217
38,25,10,500,250
348,95,5,950,475
39,21,4,170,85
54,42,5,428,214
24,19,5,198,99
37,22,6,268,134
33,19,7,274,137
14,10,6,120,60
59,35,9,642,321
23,12,7,180,90
40,20,2,82,41
24,17,6,214,107
7,3,7,48,24
10,5,6,64,32
37,28,7,392,196
68,44,6,536,268
57,22,7,316,158
37,18,7,254,127
25,10,7,140,70
14,10,6,126,63
41,21,7,298,149
29,16,7,228,114
46,36,32,2316,1158
18,9,5,92,46
66,30,6,370,185
12,7,5,74,37
53,37,6,454,227
25,19,7,272,136
56,25,7,352,176
49,23,7,324,162
30,27,3,166,83
56,36,6,442,221
46,33,7,474,237
37,21,4,170,85
15,9,6,112,56
36,22,6,268,134
9,4,6,48,24
41,22,6,274,137
25,17,6,214,107
17,8,7,112,56
23,16,8,256,128
35,21,6,260,130
22,14,6,170,85
80,29,7,414,207
37,26,6,322,161
58,38,7,542,271
17,14,6,172,86
36,22,7,314,157
14,10,10,200,100
37,25,7,362,181
73,55,5,550,275
11,6,5,64,32
28,18,16,592,296
18,8,7,120,60
54,26,7,370,185
39,20,13,544,272
21,11,7,164,82
39,19,7,278,139
32,25,17,866,433
17,13,7,182,91
23,10,7,148,74
40,19,5,198,99
44,35,6,422,211
37,18,7,258,129
59,42,16,1356,678
24,10,6,120,60
38,26,12,630,315
62,29,10,588,294
25,18,7,256,128
61,39,7,548,274
25,18,6,216,108
51,35,6,420,210
22,13,6,164,82
14,8,7,112,56
30,20,6,248,124
25,14,7,196,98
42,23,6,280,140
34,17,7,238,119
22,15,6,182,91
49,29,6,358,179
18,11,7,164,82
18,12,7,168,84
7,4,6,56,28
16,12,5,128,64
30,16,7,236,118
19,9,6,114,57
42,17,9,320,160
17,5,6,68,34
23,13,6,158,79
20,13,7,184,92
35,23,8,370,185
33,15,7,214,107
6,3,5,34,17
49,40,26,2118,1059
60,40,6,490,245
14,8,7,112,56
31,12,7,180,90
16,12,7,170,85
69,38,6,456,228
20,9,7,130,65
28,14,7,196,98
22,17,10,356,178
21,8,7,118,59
62,33,7,470,235
6,3,7,54,27
15,7,4,62,31
18,9,6,112,56
38,25,7,356,178
37,28,6,344,172
37,15,7,216,108
31,13,7,188,94
18,11,7,154,77
19,12,5,122,61
40,20,7,280,140
8,3,5,34,17
33,14,7,206,103
21,10,6,130,65
27,19,5,194,97
17,10,6,120,60
19,9,7,130,65
18,12,6,146,73
25,23,6,280,140
20,13,6,166,83
68,35,7,500,250
26,16,6,196,98
19,10,7,146,73
32,13,6,166,83
20,15,6,186,93
29,13,7,182,91
9,3,6,42,21
22,11,6,136,68
40,22,7,318,159
46,24,7,342,171
51,23,7,332,166
74,34,7,488,244
13,9,6,114,57
11,6,7,86,43
52,19,7,272,136
18,10,5,108,54
14,8,7,114,57
54,33,6,406,203
63,26,9,468,234
24,17,6,204,102
39,26,7,374,187
15,11,4,90,45
38,22,6,266,133
68,40,7,570,285
27,10,7,146,73
13,8,7,120,60
28,18,6,216,108
30,19,7,274,137
39,20,5,200,100
21,10,6,124,62
27,15,6,182,91
11,7,5,74,37
4,4,1,8,4
15,7,6,88,44
16,11,6,140,70
77,32,7,460,230
33,26,6,316,158
54,32,7,458,229
33,22,6,272,136
20,5,7,82,41
29,15,7,212,106
23,13,6,156,78
16,7,7,98,49
52,22,7,318,159
10,4,6,58,29
67,23,7,324,162
50,30,6,368,184
12,6,6,80,40
16,9,7,134,67
66,30,7,428,214
57,33,6,402,201
44,23,7,326,163
13,8,6,102,51
7,5,6,60,30
35,21,7,306,153
19,11,6,134,67
56,37,6,452,226
57,36,6,440,220
72,36,7,516,258
27,18,7,252,126
4,4,1,8,4
20,11,6,132,66
39,25,6,310,155
19,16,6,198,99
20,13,6,162,81
23,12,6,152,76
26,13,7,192,96
47,25,7,350,175
73,50,6,606,303
11,7,5,74,37
22,15,7,220,110
35,26,6,316,158
40,26,7,364,182
30,18,3,112,56
61,27,7,384,192
22,14,6,178,89
22,11,6,138,69
23,14,5,140,70
12,6,7,88,44
16,9,2,36,18
36,17,7,250,125
16,7,6,94,47
58,46,7,652,326
37,21,7,300,150
19,9,5,94,47
30,18,7,254,127
47,27,7,382,191
10,7,4,58,29
29,15,7,214,107
14,8,7,116,58
35,27,7,382,191
11,7,7,108,54
36,25,7,354,177
15,12,4,98,49
59,42,5,422,211
2,2,1,4,2
49,44,6,536,268
68,41,7,586,293
44,36,15,1080,540
12,8,5,86,43
33,16,7,224,112
43,27,6,334,167
37,23,7,324,162
67,26,7,366,183
17,9,8,146,73
20,8,7,116,58
37,23,7,330,165
23,12,3,76,38
44,21,7,296,148
20,13,7,194,97
20,9,6,112,56
24,18,5,184,92
21,15,7,212,106
8,4,6,54,27
37,14,6,172,86
44,26,7,366,183
4,3,5,30,15
52,41,6,502,251
23,18,4,144,72
35,19,6,230,115
18,10,7,152,76
21,15,7,214,107
70,24,7,342,171
57,28,7,402,201
22,17,7,240,120
28,21,6,254,127
33,18,6,226,113
90,31,7,436,218
17,7,7,100,50
37,24,5,244,122
46,24,12,584,292
20,13,7,186,93
35,22,7,320,160
49,28,26,1478,739
21,6,7,94,47
3,2,4,16,8
24,10,6,130,65
11,6,6,78,39
20,15,7,212,106
5,2,5,26,13
67,42,6,514,257
53,44,6,528,264
23,15,7,220,110
33,17,7,248,124
16,10,5,106,53
40,19,8,318,159
47,29,6,354,177
53,26,6,320,160
25,16,6,192,96
37,25,6,310,155
27,20,6,248,124
36,26,7,366,183
14,6,7,86,43
10,7,6,86,43
28,15,7,214,107
78,40,7,564,282
18,12,5,126,63
61,30,7,432,216
45,26,6,316,158
79,55,9,996,498
47,27,6,326,163
17,9,7,128,64
10,4,6,58,29
52,36,6,438,219
55,23,5,232,116
8,5,6,62,31
33,24,5,244,122
17,8,7,118,59
32,9,7,134,67
22,14,6,168,84
45,29,5,290,145
26,16,6,196,98
25,16,11,358,179
12,9,7,126,63
47,28,6,344,172
28,12,7,172,86
46,26,7,376,188
19,13,4,108,54
48,23,7,328,164
12,10,6,126,63
29,24,6,290,145
24,13,7,192,96
32,19,5,192,96
12,8,5,88,44
41,31,7,440,220
55,28,7,392,196
34,23,7,328,164
23,10,6,126,63
23,15,7,222,111
17,9,5,92,46
46,30,6,366,183
9,6,6,80,40
42,23,7,324,162
56,24,7,344,172
35,16,7,230,115
17,10,7,140,70
16,11,6,136,68
11,4,7,58,29
17,9,7,138,69
39,13,7,190,95
38,19,4,156,78
50,33,6,400,200
30,17,6,210,105
17,12,6,148,74
21,17,7,242,121
25,14,8,224,112
40,24,5,248,124
7,4,6,48,24
39,26,6,322,161
30,25,6,310,155
31,25,7,360,180
18,13,7,192,96
11,8,5,82,41
26,14,15,426,213
12,5,6,66,33
45,33,6,400,200
10,7,5,70,35
16,8,5,82,41
23,10,7,144,72
14,9,6,108,54
18,6,7,96,48
12,8,5,84,42
54,27,6,326,163
13,7,6,94,47
7,5,5,50,25
46,35,5,354,177
34,21,6,254,127
28,14,5,142,71
15,9,7,126,63
17,10,6,128,64
27,11,7,160,80
37,13,3,80,40
71,40,7,560,280
15,7,7,106,53
63,33,7,464,232
32,17,6,208,104
21,9,7,130,65
17,10,6,130,65
37,25,7,360,180
29,25,5,252,126
27,15,6,188,94
35,29,7,418,209
48,33,21,1404,702
31,22,26,1176,588
34,27,34,1854,927
12,8,6,98,49
21,11,7,156,78
50,41,6,496,248
69,35,6,422,211
15,4,7,60,30
51,36,7,504,252
25,16,7,226,113
53,34,12,838,419
51,37,6,448,224
37,27,7,390,195
33,20,7,280,140
20,16,5,160,80
12,7,6,84,42
31,15,7,214,107
115,37,6,444,222
35,13,4,108,54
38,14,7,208,104
2,1,5,16,8
31,15,5,152,76
36,19,5,194,97
28,15,6,184,92
21,8,4,66,33
51,25,19,972,486
42,23,7,332,166
16,9,6,112,56
29,14,6,178,89
10,5,7,72,36
29,17,6,208,104
51,27,7,380,190
31,13,7,192,96
36,14,7,198,99
51,42,6,504,252
39,23,7,322,161
55,24,7,336,168
41,24,6,292,146
40,18,7,260,130
20,12,5,126,63
60,39,6,470,235
17,10,6,124,62
80,61,4,488,244
34,18,5,188,94
21,9,6,112,56
10,6,6,72,36
11,7,6,94,47
51,28,7,398,199
22,13,6,158,79
42,26,7,374,187
52,25,7,358,179
32,16,6,194,97
11,6,6,82,41
11,6,5,66,33
29,16,6,196,98
41,9,6,116,58
61,49,5,490,245
37,24,6,290,145
38,18,7,262,131
27,12,7,180,90
15,8,7,114,57
23,14,6,170,85
20,12,7,178,89
45,23,4,184,92
53,25,6,300,150
50,26,6,320,160
37,24,6,296,148
40,27,6,334,167
8,3,6,46,23
63,45,14,1286,643
29,18,6,224,112
51,33,7,468,234
5,5,1,10,5
48,33,21,1424,712
43,19,6,238,119
1,1,3,6,3
37,20,6,246,123
31,16,7,224,112
20,12,7,172,86
33,19,23,896,448
50,32,7,452,226
5,3,5,34,17
32,22,6,272,136
81,33,7,464,232
13,9,4,78,39
83,65,12,1572,786
15,9,6,112,56
31,19,6,234,117
41,30,6,360,180
15,7,6,90,45
64,32,7,450,225
2,1,2,6,3
35,16,7,226,113
13,6,7,96,48
50,28,7,396,198
64,26,7,374,187
48,26,35,1830,915
62,45,7,642,321
25,8,6,100,50
26,12,7,180,90
47,36,16,1182,591
47,30,7,420,210
16,12,4,98,49
6,6,2,24,12
58,35,7,496,248
16,9,7,130,65
30,13,5,132,66
27,14,7,202,101
32,17,5,174,87
28,9,5,98,49
11,5,5,56,28
41,30,6,368,184
25,16,6,200,100
28,13,7,194,97
27,22,3,136,68
77,26,7,368,184
45,31,7,442,221
9,6,6,78,39
17,11,6,138,69
21,13,6,160,80
51,37,6,448,224
26,9,7,132,66
20,14,10,284,142
17,12,5,128,64
46,24,6,298,149
67,32,5,320,160
31,24,6,288,144
78,46,23,2146,1073
44,31,6,378,189
64,34,6,414,207
45,31,6,378,189
45,30,6,362,181
20,14,6,172,86
59,32,6,390,195
37,19,6,238,119
10,10,1,20,10
31,19,6,236,118
38,18,7,264,132
21,11,5,114,57
50,20,6,248,124
18,12,15,364,182
56,24,7,336,168
25,16,9,298,149
57,30,7,428,214
33,26,7,372,186
21,14,5,142,71
2,1,4,10,5
40,21,7,298,149
42,21,7,298,149
10,5,6,68,34
38,22,10,442,221
61,19,7,268,134
109,59,7,828,414
51,43,6,518,259
78,28,7,392,196
17,8,6,96,48
44,18,7,256,128
58,34,9,620,310
24,15,7,218,109
41,25,5,252,126
25,21,4,168,84
7,4,5,42,21
12,6,5,68,34
19,9,5,96,48
25,18,5,184,92
8,5,6,66,33
75,46,17,1576,788
16,8,7,124,62
56,52,5,524,262
51,28,7,396,198
53,33,7,464,232
24,20,5,206,103
21,12,5,122,61
25,12,7,168,84
50,27,6,330,165
13,6,6,82,41
12,6,6,74,37
57,34,7,488,244
54,42,5,424,212
14,7,6,88,44
23,12,6,150,75
35,35,3,210,105
28,18,8,294,147
62,38,7,544,272
58,30,7,424,212
35,25,7,354,177
24,15,7,222,111
35,23,7,328,164
40,24,10,488,244
62,39,6,474,237
38,38,1,76,38
74,33,7,474,237
52,27,7,388,194
59,40,6,488,244
52,31,6,372,186
8,5,2,20,10
30,12,4,102,51
50,37,7,530,265
30,20,6,250,125
17,10,6,126,63
68,42,6,508,254
16,10,6,120,60
13,8,5,86,43
49,35,13,920,460
29,15,7,216,108
11,9,2,36,18
12,6,6,74,37
87,47,6,564,282
45,26,6,312,156
40,26,6,312,156
21,16,5,166,83
48,27,6,328,164
29,16,7,224,112
25,8,7,124,62
46,23,7,332,166
36,18,6,220,110
19,12,7,178,89
38,26,7,366,183
36,28,6,344,172
50,37,7,518,259
45,24,6,296,148
68,23,7,324,162
7,4,6,50,25
54,45,6,542,271
40,30,6,360,180
48,28,7,392,196
13,6,7,88,44
51,31,5,316,158
28,19,6,238,119
14,8,5,80,40
40,22,6,268,134
17,7,7,108,54
12,9,11,206,103
37,25,14,712,356
41,25,6,304,152
6,3,6,42,21
16,11,5,110,55
21,15,7,220,110
24,20,6,250,125
46,23,30,1430,715
29,14,7,200,100
26,19,6,236,118
64,46,9,828,414
42,26,6,314,157
21,12,5,122,61
30,22,2,88,44
5,2,6,26,13
15,9,7,128,64
43,31,6,374,187
21,14,2,58,29
19,7,5,76,38
23,15,13,390,195
25,11,6,132,66
51,30,7,422,211
32,21,10,420,210
43,17,5,178,89
261,51,6,614,307
15,7,7,110,55
31,17,6,210,105
17,11,7,156,78
31,13,7,186,93
90,40,7,570,285
43,31,6,378,189
28,20,6,246,123
48,21,7,302,151
30,20,5,208,104
42,31,6,372,186
38,23,11,526,263
6,3,4,26,13
9,3,6,42,21
29,25,7,352,176
25,15,6,182,91
74,26,7,366,183
14,9,6,108,54
10,5,6,66,33
7,4,7,58,29
86,52,6,624,312
28,16,7,232,116
32,21,7,306,153
16,11,7,164,82
24,15,7,220,110
24,17,6,212,106
21,12,7,176,88
42,24,6,298,149
37,20,7,280,140
57,40,7,560,280
35,28,6,340,170
36,18,7,260,130
67,44,6,538,269
49,33,6,406,203
31,12,6,144,72
34,28,6,336,168
39,29,7,406,203
26,16,7,224,112
53,25,6,304,152
57,35,18,1272,636
10,7,5,74,37
35,15,7,210,105
29,17,18,634,317
36,18,7,258,129
29,16,7,224,112
14,6,6,74,37
30,26,6,312,156
34,19,7,276,138
34,18,10,368,184
15,7,7,100,50
23,18,7,258,129
98,67,6,804,402
32,21,6,262,131
49,29,7,406,203
20,12,6,144,72
13,6,6,78,39
14,8,7,112,56
18,10,8,172,86
62,43,7,604,302
5,2,6,34,17
23,14,7,196,98
45,35,7,492,246
14,9,5,96,48
49,27,7,378,189
40,18,6,218,109
35,33,41,2780,1390
54,33,7,462,231
60,30,7,424,212
16,10,7,146,73
52,29,6,358,179
16,7,6,94,47
41,21,7,298,149
14,8,5,86,43
34,18,6,226,113
65,44,6,538,269
31,25,6,302,151
51,29,26,1550,775
14,7,7,104,52
13,7,7,106,53
68,45,6,544,272
33,14,5,142,71
39,16,7,226,113
8,4,6,54,27
45,25,12,604,302
8,4,11,108,54
21,16,11,364,182
29,20,5,208,104
30,19,9,352,176
40,14,7,202,101
40,23,6,280,140
10,5,5,56,28
51,33,6,396,198
55,32,6,394,197
84,46,7,648,324
8,5,7,82,41
25,10,6,122,61
42,20,7,282,141
46,32,6,388,194
30,27,30,1668,834
34,23,6,280,140
65,37,17,1288,644
32,18,5,188,94
56,33,6,398,199
36,16,6,192,96
72,43,7,614,307
19,9,7,134,67
54,32,7,452,226
15,5,6,68,34
19,11,7,164,82
25,17,6,210,105
24,11,6,140,70
46,27,7,380,190
23,18,4,150,75
32,12,6,144,72
35,22,22,990,495
51,33,4,270,135
39,18,8,290,145
17,6,7,96,48
54,18,7,260,130
46,29,7,406,203
27,15,6,184,92
52,31,7,446,223
67,50,6,600,300
24,12,9,222,111
51,34,7,488,244
18,14,7,206,103
39,21,5,210,105
22,14,6,170,85
9,5,6,60,30
23,14,7,202,101
38,16,6,202,101
46,29,7,406,203
42,26,7,368,184
16,8,5,82,41
12,9,7,130,65
5,3,6,46,23
35,15,5,152,76
35,29,7,406,203
149,41,6,496,248
12,5,5,58,29
60,30,7,432,216
16,12,7,176,88
79,60,7,842,421
53,35,73,5216,2608
67,44,6,538,269
22,14,6,174,87
50,29,5,294,147
39,24,7,348,174
32,26,14,742,371
29,16,7,224,112
53,23,7,324,162
26,12,6,154,77
55,36,7,510,255
21,10,5,100,50
51,30,7,430,215
29,16,6,192,96
40,17,6,206,103
14,11,6,132,66
40,27,6,326,163
98,57,12,1390,695
31,22,14,622,311
24,8,6,98,49
108,53,5,534,267
98,47,6,570,285
13,7,7,98,49
59,32,4,262,131
32,16,6,194,97
5,3,7,46,23
66,50,6,604,302
19,10,6,124,62
12,8,6,104,52
25,12,7,174,87
26,15,7,214,107
37,16,6,198,99
18,17,4,136,68
21,13,5,136,68
24,15,7,222,111
46,26,6,318,159
25,18,6,218,109
18,10,6,120,60
22,12,5,122,61
40,20,6,242,121
32,24,6,292,146
51,26,7,376,188
27,15,7,212,106
